City,State,ID,Population of City,Count
West Blocton,AL,2,1359,1
West End-Cobb Town,AL,2,3790,1
West Jefferson,AL,2,442,1
Westover,AL,2,1239,1
West Point,AL,2,626,1
Wetumpka,AL,2,7406,1
Whatley,AL,2,0,1
White Hall,AL,2,832,1
White Plains,AL,2,908,1
Whitesboro,AL,2,2139,1
Wilsonville,AL,2,2163,1
Wilton,AL,2,584,1
Winfield,AL,2,4345,1
Woodland,AL,2,222,1
Woodstock,AL,2,1766,1
Woodville,AL,2,763,1
Yellow Bluff,AL,2,186,1
York,AL,2,2652,1
Abanda,AL,2,52,1
Abbeville,AL,2,2646,1
Adamsville,AL,2,4454,1
Addison,AL,2,682,1
Akron,AL,2,293,1
Alabaster,AL,2,31905,1
Albertville,AL,2,21406,1
Alexander City,AL,2,14787,1
Alexandria,AL,2,3912,1
Aliceville,AL,2,3727,1
Allgood,AL,2,803,1
Altoona,AL,2,808,1
Andalusia,AL,2,9058,1
Anderson,AL,2,253,1
Anniston,AL,2,22626,1
Arab,AL,2,8282,1
Ardmore,AL,2,1419,1
Argo,AL,2,4146,1
Ariton,AL,2,702,1
Arley,AL,2,476,1
Ashford,AL,2,2316,1
Arkadelphia,AR,3,10721,1
Arkansas City,AR,3,534,1
Ashdown,AR,3,4565,1
Ash Flat,AR,3,1087,1
Atkins,AR,3,3042,1
Aubrey,AR,3,175,1
Augusta,AR,3,2420,1
Austin,AR,3,2823,1
Avilla,AR,3,812,1
Avoca,AR,3,619,1
Bald Knob,AR,3,2902,1
Banks,AR,3,129,1
Barling,AR,3,4738,1
Bassett,AR,3,193,1
Batesville,AR,3,10479,1
Bauxite,AR,3,546,1
Bay,AR,3,1973,1
Bearden,AR,3,934,1
Beaver,AR,3,80,1
Beebe,AR,3,7851,1
Beedeville,AR,3,137,1
Bella Vista,AR,3,27606,1
Bellefonte,AR,3,513,1
Belleville,AR,3,359,1
Ben Lomond,AR,3,108,1
Benton,AR,3,32725,1
Bentonville,AR,3,40368,1
Bergman,AR,3,455,1
Berryville,AR,3,5339,1
Bethel Heights,AR,3,2776,1
Bigelow,AR,3,325,1
Big Flat,AR,3,59,1
Biggers,AR,3,278,1
Birdsong,AR,3,41,1
Black Oak,AR,3,267,1
Black Rock,AR,3,642,1
Black Springs,AR,3,35,1
Blevins,AR,3,251,1
Blue Eye,AR,3,39,1
Blue Mountain,AR,3,94,1
Bluff City,AR,3,101,1
Blytheville,AR,3,15090,1
Bodcaw,AR,3,172,1
Bonanza,AR,3,637,1
Bono,AR,3,2488,1
Booneville,AR,3,3936,1
Bradford,AR,3,812,1
Bradley,AR,3,489,1
Branch,AR,3,362,1
Briarcliff,AR,3,240,1
Brinkley,AR,3,3007,1
Brookland,AR,3,2503,1
Bryant,AR,3,19162,1
Buckner,AR,3,280,1
Bull Shoals,AR,3,2107,1
Burdette,AR,3,180,1
Cabot,AR,3,25102,1
Caddo Valley,AR,3,641,1
Caldwell,AR,3,508,1
Cale,AR,3,104,1
Calico Rock,AR,3,1464,1
Calion,AR,3,464,1
Camden,AR,3,11683,1
Cammack Village,AR,3,1036,1
Campbell Station,AR,3,249,1
Caraway,AR,3,1037,1
Carlisle,AR,3,2084,1
Carthage,AR,3,536,1
Casa,AR,3,208,1
Cash,AR,3,348,1
Caulksville,AR,3,203,1
Cave City,AR,3,2278,1
Cave Springs,AR,3,2475,1
Cedarville,AR,3,1723,1
Center Ridge,AR,3,514,1
Centerton,AR,3,10764,1
Central City,AR,3,522,1
Charleston,AR,3,2638,1
Cherokee City,AR,3,83,1
Cherokee Village,AR,3,4581,1
Cherry Valley,AR,3,891,1
Chester,AR,3,119,1
Chidester,AR,3,266,1
Clarendon,AR,3,1577,1
Clarkedale,AR,3,445,1
Clarksville,AR,3,9338,1
Clinton,AR,3,2564,1
Coal Hill,AR,3,989,1
College City,AR,3,427,1
College Station,AR,3,617,1
Colt,AR,3,433,1
Concord,AR,3,242,1
Conway,AR,3,63555,1
Corinth,AR,3,57,1
Corning,AR,3,3223,1
Cotter,AR,3,954,1
Cotton Plant,AR,3,587,1
Cove,AR,3,433,1
Coy,AR,3,164,1
Crawfordsville,AR,3,519,1
Crossett,AR,3,5333,1
Cushman,AR,3,547,1
Daisy,AR,3,120,1
Damascus,AR,3,497,1
Danville,AR,3,2242,1
Dardanelle,AR,3,4676,1
Datto,AR,3,72,1
Decatur,AR,3,2306,1
Delaplaine,AR,3,62,1
Delight,AR,3,321,1
Dell,AR,3,220,1
Dennard,AR,3,389,1
Denning,AR,3,161,1
De Queen,AR,3,6678,1
Dermott,AR,3,2787,1
Des Arc,AR,3,1862,1
De Valls Bluff,AR,3,622,1
DeWitt,AR,3,3234,1
Diamond City,AR,3,911,1
Diaz,AR,3,1414,1
Dierks,AR,3,1155,1
Donaldson,AR,3,304,1
Dover,AR,3,1413,1
Dumas,AR,3,4482,1
Dyer,AR,3,725,1
Dyess,AR,3,397,1
Earle,AR,3,2134,1
East Camden,AR,3,1070,1
East End,AR,3,7248,1
Edmondson,AR,3,265,1
Egypt,AR,3,111,1
Elaine,AR,3,722,1
El Dorado,AR,3,18480,1
Elkins,AR,3,2832,1
Elm Springs,AR,3,2136,1
Emerson,AR,3,319,1
Emmet,AR,3,584,1
England,AR,3,2794,1
Enola,AR,3,407,1
Etowah,AR,3,321,1
Eudora,AR,3,2132,1
Eureka Springs,AR,3,2054,1
Evening Shade,AR,3,465,1
Everton,AR,3,207,1
Fairfield Bay,AR,3,2382,1
Fargo,AR,3,120,1
Farmington,AR,3,6336,1
Fayetteville,AR,3,79037,1
Felsenthal,AR,3,69,1
Fifty-Six,AR,3,204,1
Fisher,AR,3,342,1
Flippin,AR,3,1516,1
Fordyce,AR,3,4174,1
Foreman,AR,3,1242,1
Forrest City,AR,3,14999,1
Fort Smith,AR,3,87603,1
Fouke,AR,3,783,1
Fountain Hill,AR,3,93,1
Fountain Lake,AR,3,506,1
Fourche,AR,3,70,1
Franklin,AR,3,197,1
Fredonia (Biscoe),AR,3,415,1
Friendship,AR,3,182,1
Fulton,AR,3,184,1
Garfield,AR,3,525,1
Garland,AR,3,321,1
Garner,AR,3,179,1
Gassville,AR,3,2277,1
Gateway,AR,3,406,1
Gentry,AR,3,3336,1
Georgetown,AR,3,83,1
Gibson,AR,3,4417,1
Gilbert,AR,3,32,1
Gillett,AR,3,682,1
Gillham,AR,3,265,1
Gilmore,AR,3,233,1
Glenwood,AR,3,2376,1
Goshen,AR,3,1525,1
Gosnell,AR,3,3401,1
Gould,AR,3,764,1
Grady,AR,3,399,1
Grannis,AR,3,600,1
Gravette,AR,3,3216,1
Greenbrier,AR,3,5090,1
Green Forest,AR,3,2775,1
Greenland,AR,3,1496,1
Greenway,AR,3,208,1
Greenwood,AR,3,9283,1
Greers Ferry,AR,3,857,1
Griffithville,AR,3,156,1
Grubbs,AR,3,465,1
Guion,AR,3,112,1
Gum Springs,AR,3,141,1
Gurdon,AR,3,2206,1
Guy,AR,3,761,1
Hackett,AR,3,833,1
Hagarville,AR,3,265,1
Hamburg,AR,3,2819,1
Hampton,AR,3,1340,1
Hardy,AR,3,702,1
Harrell,AR,3,320,1
Harrisburg,AR,3,2329,1
Harrison,AR,3,13131,1
Hartford,AR,3,498,1
Hartman,AR,3,594,1
Haskell,AR,3,4323,1
Hatfield,AR,3,449,1
Havana,AR,3,244,1
Haynes,AR,3,188,1
Hazen,AR,3,1478,1
Heber Springs,AR,3,7187,1
Hector,AR,3,517,1
Helena-West Helena,AR,3,11546,1
Hensley,AR,3,30,1
Hermitage,AR,3,758,1
Hickory Ridge,AR,3,233,1
Higden,AR,3,137,1
Higginson,AR,3,768,1
Highfill,AR,3,635,1
Highland,AR,3,999,1
Hindsville,AR,3,36,1
Holiday Island,AR,3,2596,1
Holland,AR,3,651,1
Holly Grove,AR,3,677,1
Hope,AR,3,10001,1
Horatio,AR,3,1117,1
Horseshoe Bend,AR,3,2178,1
Horseshoe Lake,AR,3,248,1
Hot Springs,AR,3,35539,1
Hot Springs Village,AR,3,13477,1
Houston,AR,3,265,1
Hoxie,AR,3,2719,1
Hughes,AR,3,1700,1
Humnoke,AR,3,225,1
Humphrey,AR,3,489,1
Hunter,AR,3,99,1
Huntington,AR,3,609,1
Huntsville,AR,3,2348,1
Huttig,AR,3,561,1
Imboden,AR,3,565,1
Jacksonport,AR,3,134,1
Jacksonville,AR,3,28726,1
Jasper,AR,3,488,1
Jennette,AR,3,130,1
Jericho,AR,3,64,1
Jerome,AR,3,49,1
Johnson,AR,3,3552,1
Joiner,AR,3,514,1
Jonesboro,AR,3,71576,1
Judsonia,AR,3,2360,1
Junction City,AR,3,746,1
Keiser,AR,3,600,1
Kensett,AR,3,1832,1
Keo,AR,3,229,1
Kibler,AR,3,1043,1
Kingsland,AR,3,439,1
Kirby,AR,3,820,1
Knobel,AR,3,236,1
Knoxville,AR,3,805,1
Lafe,AR,3,448,1
LaGrange,AR,3,60,1
Lake City,AR,3,2315,1
Lake Hamilton,AR,3,1970,1
Lakeview,AR,3,867,1
Lake View,AR,3,409,1
Lake Village,AR,3,2398,1
Lamar,AR,3,1748,1
Landmark,AR,3,3171,1
Lavaca,AR,3,2562,1
Leachville,AR,3,1755,1
Lead Hill,AR,3,277,1
Leola,AR,3,534,1
Lepanto,AR,3,1955,1
Leslie,AR,3,529,1
Letona,AR,3,286,1
Lewisville,AR,3,1113,1
Lexa,AR,3,389,1
Lincoln,AR,3,2232,1
Little Flock,AR,3,2692,1
Little Rock,AR,3,196943,1
Lockesburg,AR,3,824,1
London,AR,3,995,1
Lonoke,AR,3,4250,1
Lonsdale,AR,3,128,1
Lost Bridge Village,AR,3,423,1
Louann,AR,3,132,1
Lowell,AR,3,8011,1
Luxora,AR,3,1007,1
Lynn,AR,3,237,1
McAlmont,AR,3,1504,1
McCaskill,AR,3,120,1
McCrory,AR,3,1928,1
McDougal,AR,3,163,1
McGehee,AR,3,4029,1
McNab,AR,3,49,1
McNeil,AR,3,514,1
McRae,AR,3,740,1
Madison,AR,3,1004,1
Magazine,AR,3,925,1
Magness,AR,3,215,1
Magnet Cove,AR,3,298,1
Magnolia,AR,3,11690,1
Malvern,AR,3,10770,1
Mammoth Spring,AR,3,981,1
Manila,AR,3,3275,1
Mansfield,AR,3,1235,1
Marianna,AR,3,3927,1
Marie,AR,3,48,1
Marion,AR,3,12328,1
Marked Tree,AR,3,2520,1
Marmaduke,AR,3,1132,1
Marshall,AR,3,1657,1
Marvell,AR,3,1056,1
Maumelle,AR,3,17695,1
Mayflower,AR,3,1975,1
Maynard,AR,3,329,1
Maysville,AR,3,108,1
Melbourne,AR,3,1797,1
Mena,AR,3,5692,1
Menifee,AR,3,344,1
Midland,AR,3,398,1
Midway,AR,3,1319,1
Midway,AR,3,374,1
Mineral Springs,AR,3,1092,1
Minturn,AR,3,66,1
Mitchellville,AR,3,389,1
Monette,AR,3,1537,1
Monticello,AR,3,9793,1
Montrose,AR,3,360,1
Moorefield,AR,3,202,1
Moro,AR,3,266,1
Morrilton,AR,3,6746,1
Morrison Bluff,AR,3,55,1
Mountainburg,AR,3,531,1
Mountain Home,AR,3,12309,1
Mountain Pine,AR,3,816,1
Mountain View,AR,3,2817,1
Mount Ida,AR,3,1191,1
Mount Pleasant,AR,3,360,1
Mount Vernon,AR,3,164,1
Mulberry,AR,3,1703,1
Murfreesboro,AR,3,1639,1
Nashville,AR,3,4558,1
Natural Steps,AR,3,372,1
Newark,AR,3,1470,1
New Blaine,AR,3,179,1
New Edinburg,AR,3,399,1
Newport,AR,3,7782,1
Nimmons,AR,3,47,1
Norfork,AR,3,545,1
Norman,AR,3,329,1
Norphlet,AR,3,835,1
North Crossett,AR,3,2898,1
North Little Rock,AR,3,65538,1
Oak Grove,AR,3,425,1
Oak Grove Heights,AR,3,902,1
Oakhaven,AR,3,59,1
Oden,AR,3,240,1
Ogden,AR,3,144,1
Oil Trough,AR,3,250,1
O'Kean,AR,3,194,1
Okolona,AR,3,139,1
Ola,AR,3,1284,1
Omaha,AR,3,198,1
Oppelo,AR,3,826,1
Osceola,AR,3,7424,1
Oxford,AR,3,636,1
Ozan,AR,3,71,1
Ozark,AR,3,3623,1
Palestine,AR,3,688,1
Pangburn,AR,3,643,1
Paragould,AR,3,27228,1
Paris,AR,3,3482,1
Parkdale,AR,3,287,1
Parkin,AR,3,907,1
Patmos,AR,3,82,1
Patterson,AR,3,459,1
Peach Orchard,AR,3,98,1
Pea Ridge,AR,3,5046,1
Perla,AR,3,321,1
Perry,AR,3,265,1
Perrytown,AR,3,342,1
Perryville,AR,3,1636,1
Piggott,AR,3,3713,1
Pindall,AR,3,147,1
Pine Bluff,AR,3,46228,1
Pineville,AR,3,420,1
Piney,AR,3,4073,1
Plainview,AR,3,553,1
Pleasant Plains,AR,3,324,1
Plumerville,AR,3,1052,1
Pocahontas,AR,3,6516,1
Pollard,AR,3,208,1
Portia,AR,3,591,1
Portland,AR,3,427,1
Pottsville,AR,3,3030,1
Powhatan,AR,3,76,1
Poyen,AR,3,318,1
Prairie Creek,AR,3,2116,1
Prairie Grove,AR,3,4859,1
Prattsville,AR,3,418,1
Prescott,AR,3,3221,1
Pyatt,AR,3,196,1
Quitman,AR,3,806,1
Ratcliff,AR,3,183,1
Ravenden,AR,3,444,1
Ravenden Springs,AR,3,223,1
Reader,AR,3,18,1
Rector,AR,3,2016,1
Redfield,AR,3,1598,1
Reed,AR,3,130,1
Reyno,AR,3,417,1
Rison,AR,3,1175,1
Rockport,AR,3,913,1
Rockwell,AR,3,3763,1
Roe,AR,3,110,1
Rogers,AR,3,60384,1
Roland,AR,3,548,1
Rondo,AR,3,257,1
Rose Bud,AR,3,498,1
Rosston,AR,3,454,1
Rudy,AR,3,94,1
Russell,AR,3,220,1
Russellville,AR,3,28738,1
Rye,AR,3,156,1
St. Charles,AR,3,294,1
St. Francis,AR,3,194,1
St. Joe,AR,3,151,1
St. Paul,AR,3,106,1
Salem,AR,3,1763,1
Salem,AR,3,2621,1
Salesville,AR,3,409,1
Scott,AR,3,29,1
Scranton,AR,3,198,1
Searcy,AR,3,23782,1
Sedgwick,AR,3,147,1
Shannon Hills,AR,3,3497,1
Sheridan,AR,3,4763,1
Sherrill,AR,3,84,1
Sherwood,AR,3,30210,1
Shirley,AR,3,342,1
Sidney,AR,3,181,1
Siloam Springs,AR,3,15832,1
Smackover,AR,3,1764,1
Smithville,AR,3,98,1
South Lead Hill,AR,3,117,1
Southside,AR,3,2517,1
Sparkman,AR,3,413,1
Springdale,AR,3,75088,1
Springtown,AR,3,90,1
Stamps,AR,3,1840,1
Star City,AR,3,2362,1
Staves,AR,3,180,1
Stephens,AR,3,1012,1
Strawberry,AR,3,409,1
Strong,AR,3,426,1
Stuttgart,AR,3,9195,1
Subiaco,AR,3,534,1
Success,AR,3,119,1
Sulphur Rock,AR,3,398,1
Sulphur Springs,AR,3,377,1
Sulphur Springs,AR,3,1065,1
Summit,AR,3,507,1
Sunset,AR,3,171,1
Sweet Home,AR,3,579,1
Swifton,AR,3,687,1
Taylor,AR,3,610,1
Texarkana,AR,3,30127,1
Thornton,AR,3,592,1
Tillar,AR,3,248,1
Tinsman,AR,3,37,1
Tollette,AR,3,325,1
Tontitown,AR,3,2625,1
Traskwood,AR,3,401,1
Trumann,AR,3,7179,1
Tuckerman,AR,3,2257,1
Tull,AR,3,631,1
Tumbling Shoals,AR,3,1148,1
Tupelo,AR,3,179,1
Turrell,AR,3,430,1
Twin Groves,AR,3,385,1
Tyronza,AR,3,1003,1
Ulm,AR,3,213,1
Valley Springs,AR,3,214,1
Van Buren,AR,3,22992,1
Vandervoort,AR,3,80,1
Victoria,AR,3,48,1
Vilonia,AR,3,4214,1
Viola,AR,3,386,1
Wabbaseka,AR,3,262,1
Waldenburg,AR,3,88,1
Waldo,AR,3,1279,1
Waldron,AR,3,3505,1
Walnut Ridge,AR,3,4755,1
Ward,AR,3,4478,1
Warren,AR,3,5852,1
Washington,AR,3,182,1
Watson,AR,3,163,1
Weiner,AR,3,762,1
Weldon,AR,3,77,1
West Crossett,AR,3,1123,1
Western Grove,AR,3,415,1
West Fork,AR,3,2454,1
West Memphis,AR,3,25544,1
West Point,AR,3,210,1
Wheatley,AR,3,260,1
Whelen Springs,AR,3,53,1
White Hall,AR,3,5319,1
Wickes,AR,3,716,1
Widener,AR,3,325,1
Wiederkehr Village,AR,3,39,1
Williford,AR,3,49,1
Willisville,AR,3,190,1
Wilmar,AR,3,362,1
Wilmot,AR,3,517,1
Wilson,AR,3,933,1
Wilton,AR,3,303,1
Winchester,AR,3,211,1
Winslow,AR,3,356,1
Winthrop,AR,3,131,1
Woodlawn,AR,3,213,1
Woodson,AR,3,455,1
Wooster,AR,3,959,1
Wrightsville,AR,3,1204,1
Wynne,AR,3,8242,1
Yarborough Landing,AR,3,495,1
Yellville,AR,3,1180,1
Zinc,AR,3,69,1
Adona,AR,3,132,1
Alexander,AR,3,2809,1
Alicia,AR,3,142,1
Allport,AR,3,228,1
Alma,AR,3,5537,1
Almyra,AR,3,345,1
Alpena,AR,3,443,1
Altheimer,AR,3,957,1
Altus,AR,3,861,1
Amagon,AR,3,88,1
Amity,AR,3,768,1
Anthonyville,AR,3,237,1
Antoine,AR,3,92,1
Cibola,AZ,4,393,1
Cienega Springs,AZ,4,1798,1
Citrus Park,AZ,4,4451,1
Clacks Canyon,AZ,4,113,1
Clarkdale,AZ,4,4132,1
Claypool,AZ,4,1843,1
Clay Springs,AZ,4,503,1
Clifton,AZ,4,3500,1
Colorado City,AZ,4,4808,1
Comobabi,AZ,4,49,1
Concho,AZ,4,238,1
Congress,AZ,4,1255,1
Coolidge,AZ,4,11973,1
Copper Hill,AZ,4,18,1
Cordes Lakes,AZ,4,2642,1
Cornfields,AZ,4,300,1
Cornville,AZ,4,2708,1
Corona de Tucson,AZ,4,7023,1
Cottonwood,AZ,4,178,1
Cottonwood,AZ,4,11493,1
Cowlic,AZ,4,90,1
Crozier,AZ,4,24,1
Crystal Beach,AZ,4,160,1
Cutter,AZ,4,64,1
Dateland,AZ,4,249,1
Deer Creek,AZ,4,204,1
Del Muerto,AZ,4,411,1
Dennehotso,AZ,4,752,1
Desert Hills,AZ,4,2602,1
Dewey-Humboldt,AZ,4,3928,1
Dilkon,AZ,4,1268,1
Dolan Springs,AZ,4,2050,1
Doney Park,AZ,4,5944,1
Donovan Estates,AZ,4,1313,1
Douglas,AZ,4,16911,1
Dragoon,AZ,4,108,1
Drexel Heights,AZ,4,28233,1
Dripping Springs,AZ,4,103,1
Drysdale,AZ,4,223,1
Dudleyville,AZ,4,336,1
Duncan,AZ,4,683,1
Eagar,AZ,4,4930,1
East Fork,AZ,4,709,1
East Globe,AZ,4,143,1
East Verde Estates,AZ,4,232,1
Ehrenberg,AZ,4,979,1
El Capitan,AZ,4,131,1
Elephant Head,AZ,4,650,1
Elfrida,AZ,4,383,1
Elgin,AZ,4,184,1
El Mirage,AZ,4,33010,1
Eloy,AZ,4,16954,1
El Prado Estates,AZ,4,415,1
First Mesa,AZ,4,1739,1
Flagstaff,AZ,4,68375,1
Florence,AZ,4,30770,1
Flowing Springs,AZ,4,61,1
Flowing Wells,AZ,4,16078,1
Fort Apache,AZ,4,135,1
Fort Defiance,AZ,4,4005,1
Fort Mohave,AZ,4,13686,1
Fort Thomas,AZ,4,481,1
Fortuna Foothills,AZ,4,27487,1
Fort Valley,AZ,4,1105,1
Fountain Hills,AZ,4,23322,1
Franklin,AZ,4,34,1
Fredonia,AZ,4,1688,1
Freedom Acres,AZ,4,57,1
Gadsden,AZ,4,579,1
Ganado,AZ,4,1007,1
Geronimo Estates,AZ,4,160,1
Gila Bend,AZ,4,1725,1
Gila Crossing,AZ,4,748,1
Gilbert,AZ,4,230781,1
Gisela,AZ,4,652,1
Glendale,AZ,4,234844,1
Globe,AZ,4,7430,1
Gold Canyon,AZ,4,9597,1
Golden Shores,AZ,4,1460,1
Golden Valley,AZ,4,8946,1
Goodyear,AZ,4,72880,1
Goodyear Village,AZ,4,407,1
Grand Canyon Village,AZ,4,1504,1
Grand Canyon West,AZ,4,0,1
Greasewood,AZ,4,519,1
Green Valley,AZ,4,22419,1
Greer,AZ,4,46,1
Guadalupe,AZ,4,6012,1
Gu Oidak,AZ,4,123,1
Hackberry,AZ,4,94,1
Haigler Creek,AZ,4,27,1
Haivana Nakya,AZ,4,203,1
Hard Rock,AZ,4,80,1
Hayden,AZ,4,600,1
Heber-Overgaard,AZ,4,2594,1
Holbrook,AZ,4,4993,1
Hondah,AZ,4,1118,1
Hotevilla-Bacavi,AZ,4,1091,1
Houck,AZ,4,1152,1
Huachuca City,AZ,4,2160,1
Hunter Creek,AZ,4,0,1
Icehouse Canyon,AZ,4,736,1
Indian Wells,AZ,4,212,1
Jakes Corner,AZ,4,41,1
Jeddito,AZ,4,311,1
Jerome,AZ,4,388,1
Joseph City,AZ,4,1184,1
Kachina Village,AZ,4,2638,1
Kaibab,AZ,4,147,1
Kaibito,AZ,4,1611,1
Kaka,AZ,4,123,1
Katherine,AZ,4,103,1
Kayenta,AZ,4,4702,1
Keams Canyon,AZ,4,203,1
Kearny,AZ,4,2312,1
Kingman,AZ,4,28511,1
Kino Springs,AZ,4,247,1
Klagetoh,AZ,4,291,1
Kohatk,AZ,4,21,1
Kohls Ranch,AZ,4,103,1
Komatke,AZ,4,1458,1
Ko Vaya,AZ,4,24,1
Kykotsmovi Village,AZ,4,843,1
Lake Havasu City,AZ,4,53010,1
Lake Montezuma,AZ,4,5970,1
Lake of the Woods,AZ,4,4363,1
La Paz Valley,AZ,4,469,1
Lazy Y U,AZ,4,648,1
LeChee,AZ,4,1542,1
Leupp,AZ,4,1059,1
Linden,AZ,4,2536,1
Litchfield Park,AZ,4,5253,1
Littlefield,AZ,4,228,1
Littletown,AZ,4,436,1
Lower Santan Village,AZ,4,688,1
Low Mountain,AZ,4,750,1
Lukachukai,AZ,4,1803,1
Lupton,AZ,4,3,1
McConnico,AZ,4,0,1
McNary,AZ,4,634,1
McNeal,AZ,4,274,1
Maish Vaya,AZ,4,133,1
Mammoth,AZ,4,1532,1
Many Farms,AZ,4,1667,1
Marana,AZ,4,38280,1
Maricopa,AZ,4,45748,1
Maricopa Colony,AZ,4,746,1
Martinez Lake,AZ,4,54,1
Mayer,AZ,4,1269,1
Mead Ranch,AZ,4,28,1
Meadview,AZ,4,677,1
Mesa,AZ,4,458860,1
Mesa del Caballo,AZ,4,705,1
Mescal,AZ,4,1652,1
Mesquite Creek,AZ,4,508,1
Miami,AZ,4,2052,1
Miracle Valley,AZ,4,515,1
Moccasin,AZ,4,55,1
Moenkopi,AZ,4,1114,1
Mohave Valley,AZ,4,2983,1
Mojave Ranch Estates,AZ,4,41,1
Morenci,AZ,4,1649,1
Morristown,AZ,4,97,1
Mountainaire,AZ,4,1219,1
Munds Park,AZ,4,660,1
Naco,AZ,4,1013,1
Nazlini,AZ,4,483,1
Nelson,AZ,4,520,1
New Kingman-Butler,AZ,4,11859,1
New River,AZ,4,15289,1
Aguila,AZ,4,1066,1
Nogales,AZ,4,20601,1
Nolic,AZ,4,0,1
North Fork,AZ,4,1701,1
Nutrioso,AZ,4,74,1
Oak Springs,AZ,4,83,1
Oatman,AZ,4,120,1
Oljato-Monument Valley,AZ,4,250,1
Oracle,AZ,4,3756,1
Orange Grove Mobile Manor,AZ,4,685,1
Oro Valley,AZ,4,41965,1
Ajo,AZ,4,3886,1
Oxbow Estates,AZ,4,103,1
Padre Ranchitos,AZ,4,142,1
Page,AZ,4,7429,1
Palominas,AZ,4,453,1
Paradise Valley,AZ,4,13477,1
Parker,AZ,4,3068,1
Parker Strip,AZ,4,572,1
Parks,AZ,4,1462,1
Patagonia,AZ,4,708,1
Paulden,AZ,4,4277,1
Ak Chin,AZ,4,33,1
Payson,AZ,4,15248,1
Peach Springs,AZ,4,1010,1
Peeples Valley,AZ,4,523,1
Peoria,AZ,4,163664,1
Peridot,AZ,4,1687,1
Phoenix,AZ,4,1514208,1
Picacho,AZ,4,296,1
Picture Rocks,AZ,4,8666,1
Pima,AZ,4,2440,1
Pimaco Two,AZ,4,435,1
Ak-Chin Village,AZ,4,1193,1
Pinal,AZ,4,486,1
Pine,AZ,4,1147,1
Pinedale,AZ,4,588,1
Pine Lake,AZ,4,73,1
Pinetop Country Club,AZ,4,1635,1
Pinetop-Lakeside,AZ,4,4306,1
Pinion Pines,AZ,4,248,1
Pinon,AZ,4,836,1
Pirtleville,AZ,4,1794,1
Pisinemo,AZ,4,447,1
Alamo Lake,AZ,4,4,1
Poston,AZ,4,370,1
Prescott,AZ,4,40700,1
Prescott Valley,AZ,4,40258,1
Quartzsite,AZ,4,3665,1
Queen Creek,AZ,4,30143,1
Queen Valley,AZ,4,689,1
Rainbow City,AZ,4,1102,1
Rancho Mesa Verde,AZ,4,619,1
Red Mesa,AZ,4,222,1
Red Rock CDP (Apache County),AZ,4,223,1
Ali Chuk,AZ,4,149,1
Red Rock CDP (Pinal County),AZ,4,2169,1
Rillito,AZ,4,297,1
Rincon Valley,AZ,4,5103,1
Rio Rico,AZ,4,18760,1
Rio Verde,AZ,4,2114,1
Rock House,AZ,4,14,1
Rock Point,AZ,4,525,1
Roosevelt,AZ,4,61,1
Rough Rock,AZ,4,553,1
Round Rock,AZ,4,882,1
Ali Chukson,AZ,4,108,1
Round Valley,AZ,4,599,1
Rye,AZ,4,88,1
Sacate Village,AZ,4,135,1
Sacaton,AZ,4,2667,1
Sacaton Flats Village,AZ,4,422,1
Saddlebrooke,AZ,4,9790,1
Safford,AZ,4,9636,1
Sahuarita,AZ,4,25430,1
St. David,AZ,4,1564,1
St. Johns,AZ,4,3512,1
Ali Molina,AZ,4,131,1
St. Johns,AZ,4,633,1
St. Michaels,AZ,4,1483,1
Salome,AZ,4,1421,1
San Carlos,AZ,4,4314,1
Sanders,AZ,4,606,1
San Jose,AZ,4,728,1
San Luis,AZ,4,30658,1
San Manuel,AZ,4,4028,1
San Miguel,AZ,4,253,1
San Simon,AZ,4,131,1
Alpine,AZ,4,95,1
Santa Cruz,AZ,4,0,1
San Tan Valley,AZ,4,87923,1
Santa Rosa,AZ,4,562,1
Sawmill,AZ,4,633,1
Scenic,AZ,4,1699,1
Scottsdale,AZ,4,227471,1
Seba Dalkai,AZ,4,115,1
Second Mesa,AZ,4,1296,1
Sedona,AZ,4,10204,1
Sehili,AZ,4,119,1
Amado,AZ,4,165,1
Seligman,AZ,4,457,1
Sells,AZ,4,2160,1
Seven Mile,AZ,4,831,1
Shongopovi,AZ,4,997,1
Shonto,AZ,4,546,1
Show Low,AZ,4,10768,1
Sierra Vista,AZ,4,44892,1
Sierra Vista Southeast,AZ,4,15128,1
Six Shooter Canyon,AZ,4,985,1
Snowflake,AZ,4,5604,1
Anegam,AZ,4,79,1
So-Hi,AZ,4,197,1
Solomon,AZ,4,260,1
Somerton,AZ,4,14845,1
Sonoita,AZ,4,958,1
South Komelik,AZ,4,73,1
South Tucson,AZ,4,5686,1
Springerville,AZ,4,1995,1
Spring Valley,AZ,4,1470,1
Stanfield,AZ,4,232,1
Star Valley,AZ,4,2090,1
Antares,AZ,4,113,1
Steamboat,AZ,4,270,1
Stotonic Village,AZ,4,466,1
Strawberry,AZ,4,430,1
Summerhaven,AZ,4,151,1
Summit,AZ,4,5097,1
Sun City,AZ,4,39111,1
Sun City West,AZ,4,24338,1
Sunizona,AZ,4,200,1
Sun Lakes,AZ,4,14378,1
Sun Valley,AZ,4,280,1
Anthem,AZ,4,22995,1
Sunwest,AZ,4,3,1
Supai,AZ,4,10,1
Superior,AZ,4,2868,1
Surprise,AZ,4,123813,1
Sweet Water Village,AZ,4,372,1
Swift Trail Junction,AZ,4,3323,1
